          203         114               271967
          203         122               283817
          203         126               289789
          203         131               297317
          203         140               310901
          203         141               312401
          203         145               318443
          203         149               324491
          203         155               333563
          203         166               350159
          203         168               353237
          203         169               354779
          203         182               374981
          203         185               379693
          203         191               389089
          203         201               404507
          203         207               413783
          203         209               416873
          203         213               423083
          203         216               427781
          203         227               444869
          203         233               454277
          203         236               458993
          203         239               463753
          203         244               471721
          203         246               474949
          203         264               504221
          203         271               515597
          203         272               517217
          203         288               543281
          203         290               546569
          203         298               559571
          203         304               569237
          203         312               582209
          203         329               609929
          203         331               613189
          203         335               619693
          203         344               634373
          201           3               115279
          201          15               130457
          201          16               131731
          201          19               135613
          201          39               162293
          201          40               163637
          201          41               164987
          201          47               173149
          201          52               179957
          201          68               201961
          201          70               204733
          201          77               214517
          201          88               230137
          201          89               231559
          201          90               232987
          201          98               244547
          201         107               257591
          201         108               259033
          201         114               267791
          201         118               273643
          201         125               283937
          201         131               292841
          201         145               313763
          201         149               319763
          201         151               322769
          201         153               325769
          201         160               336211
          201         164               342187
          201         169               349709
          201         171               352757
          201         183               371233
          201         184               372797
          201         185               374359
          201         195               389839
          201         232               446657
          201         244               465463
          201         246               468619
          201         266               500831
          201         267               502451
          201         279               521753
          201         291               541153
          201         304               562007
          201         308               568433
          201         309               570041
          201         312               574859
          201         330               603899
          201         331               605509
          201         335               611953
          201         338               616787
          201         340               620029
          199           7               117751
          199          10               121531
          199          13               125311
          199          23               138077
          199          24               139393
          199          26               142039
          199          30               147347
          199          40               160627
          199          43               164627
          199          45               167317
          199          53               178117
          199          61               188941
          199          98               240623
          199         105               250681
          199         108               254977
          199         121               273797
          199         125               279641
          199         129               285457
          199         133               291359
          199         163               335807
          199         172               349199
          199         174               352229
          199         182               364423
          199         186               370597
          199         188               373693
          199         203               396527
          199         225               429973
          199         246               462361
          199         268               497423
          199         269               499021
          199         271               502217
          199         295               540557
          199         300               548489
          199         301               550061
          199         312               567529
          199         335               604249
          199         336               605849
          199         339               610633
          199         342               615449
          199         344               618671
          199         346               621869
          198           1               109147
          197           3               110359
          197           4               111577
          197           5               112799
          197          14               123973
          197          16               126481
          197          32               147107
          197          35               151051
          197          50               170921
          197          51               172259
          197          60               184337
          197          61               185677
          197          71               199207
          197          80               211543
          197         100               239579
          197         104               245261
          197         107               249533
          197         108               250949
          197         120               268133
          197         121               269573
          197         129               281117
          197         143               301583
          197         147               307451
          197         151               313343
          197         152               314813
          197         160               326561
          197         173               345647
          197         186               365293
          197         194               377521
          197         211               403037
          197         222               419651
          197         225               424129
          197         227               427117
          197         255               470213
          197         256               471791
          197         262               481297
          197         265               486037
          197         269               492389
          197         270               493979
          197         284               516053
          197         303               546071
          197         304               547643
          197         305               549221
          197         312               560249
          197         316               566539
          197         328               585547
          197         332               591841
          197         333               593407
          197         334               594989
          197         335               596569
          197         336               598151
          197         338               601313
          197         344               610843
          197         347               615607
          197         348               617189
          197         350               620351
          195           8               113989
          195          21               130099
          195          24               133873
          195          25               135151
          195          27               137707
          195          30               141619
          195          35               148147
          195          46               162523
          195          47               163847
          195          49               166487
          195          50               167809
          195          68               191773
          195          77               203911
          195          83               212081
          195          85               214807
          195          86               216179
          195          87               217559
          195          88               218941
          195          96               230101
          195         101               237089
          195         106               244121
          195         108               246947
          195         117               259667
          195         120               263957
          195         127               273971
          195         128               275399
          195         129               276821
          195         130               278237
          195         145               299933
          195         149               305741
          195         151               308663
          195         155               314513
          195         158               318881
          195         160               321779
          195         162               324673
          195         163               326119
          195         165               329009
          195         167               331909
          195         175               343583
          195         183               355513
          195         188               363067
          195         192               369137
          195         202               384089
          195         215               403433
          195         227               421273
          195         241               442363
          195         242               443881
          195         258               468551
          195         267               482641
          195         273               492077
          195         277               498331
          195         282               506131
          195         289               517043
          195         297               529619
          195         299               532751
          195         318               562351
          195         330               581137
          195         344               603047
          195         349               610919
          195         351               614063
          195         352               615623
          193           7               110323
          193          10               113947
          193          14               118831
          193          15               120067
          193          20               126241
          193          28               136223
          193          39               150431
          193          47               160813
          193          51               166031
          193          60               177889
          193          62               180541
          193          66               185797
          193          68               188443
          193          70               191089
          193          77               200437
          193          78               201781
          193          83               208511
          193          85               211217
          193          89               216653
          193          91               219407
          193         109               244357
          193         113               249947
          193         114               251347
          193         117               255551
          193         143               292493
          193         148               299699
          193         150               302573
          193         168               328481
          193         179               344453
          193         184               351829
          193         189               359311
          193         195               368293
          193         210               390407
          193         215               397829
          193         219               403757
          193         220               405227
          193         221               406697
          193         234               425813
          193         244               440807
          193         264               471481
          193         266               474571
          193         276               490111
          193         278               493201
          193         289               510137
          193         293               516391
          193         296               521041
          193         327               568999
          193         328               570547
          193         332               576703
          193         350               604649
          192           1               102001
          191           2               101999
          191          10               111487
          191          11               112687
          191          15               117511
          191          22               126097
          191          23               127321
          191          32               138547
          191          37               144961
          191          41               150091
          191          53               165559
          191          54               166867
          191          56               169471
          191          63               178639
          191          65               181243
          191          66               182549
          191          68               185149
          191          72               190387
          191          77               196993
          191          80               200983
          191          84               206303
          191          86               208991
          191          89               213019
          191          93               218461
          191         104               233489
          191         106               236231
          191         108               238991
          191         111               243157
          191         112               244547
          191         117               251483
          191         118               252869
          191         129               268283
          191         153               302261
          191         154               303689
          191         162               315127
          191         164               317971
          191         168               323641
          191         172               329321
          191         189               354073
          191         191               357031
          191         194               361481
          191         211               386363
          191         216               393713
          191         217               395189
          191         220               399557
          191         221               401017
          191         229               412589
          191         239               427283
          191         243               433249
          191         245               436217
          191         257               454277
          191         265               466567
          191         292               507917
          191         296               514081
          191         318               547741
          191         322               553867
          191         324               556939
          191         329               564617
          191         350               596821
          189           7               105499
          189           9               107857
          189          12               111427
          189          14               113809
          189          20               121063
          189          22               123499
          189          23               124717
          189          37               142099
          189          43               149731
          189          52               161201
          189          60               171529
          189          65               178021
          189          66               179317
          189          71               185753
          189          74               189661
          189          76               192271
          189          81               198841
          189          88               208099
          189          93               214783
          189          94               216127
          189         103               228301
          189         117               247439
          189         118               248813
          189         121               252949
          189         124               257123
          189         125               258521
          189         129               264059
          189         152               296243
          189         155               300491
          189         159               306149
          189         162               310379
          189         164               313207
          189         176               330103
          189         201               366419
          189         205               372241
          189         210               379433
          189         216               388133
          189         231               409691
          189         233               412591
          189         238               419873
          189         241               424273
          189         250               437539
          189         266               461653
          189         276               476849
          189         282               485977
          189         283               487489
          189         287               493481
          189         289               496493
          189         291               499523
          189         296               507151
          189         303               517739
          189         319               541999
          189         323               548059
          189         324               549589
          189         328               555691
          189         332               561703
          189         345               581411
          189         353               593627
          187          16               113719
          187          22               120919
          187          30               130579
          187          33               134263
          187          48               153151
          187          50               155671
          187          60               168391
          187          71               182489
          187          72               183763
          187          79               192799
          187          82               196699
          187          86               201919
          187          97               216481
          187         107               229841
          187         115               240701
          187         134               266719
          187         137               270841
          187         142               277703
          187         147               284681
          187         154               294479
          187         171               318211
          187         192               348031
          187         193               349477
          187         203               363959
          187         211               375413
          187         216               382589
          187         221               389761
          187         228               399647
          187         232               405341
          187         234               408211
          187         235               409639
          187         240               416881
          187         250               431429
          187         257               441737
          187         270               461239
          187         278               473279
          187         282               479317
          187         296               500233
          187         314               527251
          187         318               533257
          187         330               551281
          187         333               555739
          187         338               563197
          187         342               569201
          187         346               575231
          187         347               576739
          187         359               594959
          185          15               110083
          185          23               119557
          185          36               135211
          185          41               141439
          185          52               155209
          185          55               158959
          185          68               175453
          185          73               181777
          185          74               183037
          185          77               186859
          185          78               188137
          185          85               197137
          185          87               199729
          185          92               206251
          185         117               239429
          185         121               244837
          185         122               246193
          185         123               247547
          185         127               252979
          185         139               269281
          185         143               274679
          185         157               294067
          185         165               305131
          185         166               306511
          185         170               312043
          185         177               321707
          185         181               327277
          185         192               342847
          185         207               364313
          185         219               381347
          185         221               384173
          185         224               388373
          185         227               392549
          185         236               405247
          185         248               422459
          185         252               428249
          185         275               462239
          185         283               474163
          185         284               475639
          185         286               478571
          185         287               480043
          185         296               493351
          185         298               496333
          185         304               505213
          185         320               529033
          185         331               545371
          185         340               558643
          185         349               572051
          185         352               576539
          185         354               579539
          185         356               582563
          185         357               584081
          185         359               587107
          185         361               590119
          183           2                92951
          183          11               103043
          183          30               125329
          183          40               137353
          183          43               141079
          183          49               148517
          183          50               149749
          183          51               150991
          183          52               152239
          183          59               160933
          183          72               177283
          183          73               178537
          183          80               187339
          183          88               197539
          183          89               198823
          183          93               203989
          183         124               244843
          183         125               246187
          183         130               252893
          183         136               260959
          183         137               262303
          183         139               265003
          183         145               273029
          183         146               274403
          183         151               281249
          183         155               286751
          183         161               294947
          183         163               297691
          183         164               299063
          183         168               304537
          183         175               314107
          183         177               316847
          183         181               322351
          183         184               326479
          183         205               356113
          183         230               391067
          183         232               393857
          183         239               403687
          183         245               412187
          183         262               436651
          183         264               439573
          183         265               441043
          183         267               443983
          183         269               446921
          183         273               452797
          183         283               467531
          183         291               479231
          183         314               513017
          183         316               515951
          183         318               518893
          183         319               520363
          183         321               523297
          183         323               526249
          183         327               532159
          183         334               542371
          183         337               546739
          183         341               552589
          183         349               564371
          183         352               568823
          183         362               583753
          181          18               108707
          181          23               114493
          181          41               135781
          181          50               146837
          181          51               148061
          181          52               149287
          181          58               156671
          181          66               166603
          181          68               169093
          181          70               171571
          181          72               174067
          181          74               176557
          181          75               177797
          181          78               181513
          181          87               192811
          181          88               194083
          181          95               203011
          181          99               208139
          181         101               210709
          181         113               226241
          181         115               228869
          181         120               235493
          181         122               238163
          181         123               239489
          181         126               243469
          181         131               250091
          181         149               274061
          181         160               288989
          181         162               291691
          181         164               294391
          181         169               301183
          181         171               303889
          181         182               318817
          181         192               332611
          181         193               333997
          181         204               349369
          181         211               359171
          181         216               366167
          181         228               382661
          181         230               385397
          181         232               388163
          181         242               402071
          181         245               406267
          181         248               410477
          181         265               434743
          181         274               447827
          181         280               456559
          181         284               462377
          181         285               463823
          181         287               466717
          181         292               473971
          181         302               488401
          181         316               508847
          181         320               514669
          181         330               529213
          181         331               530659
          181         336               537877
          181         337               539311
          181         338               540751
          181         339               542197
          181         341               545089
          181         343               547999
          181         349               556727
          181         350               558197
          181         357               568493
          181         359               571453
          179           8                95107
          179          24               113173
          179          31               121327
          179          37               128311
          179          39               130639
          179          58               153689
          179          63               159799
          179          70               168409
          179          71               169639
          179          81               181943
          179          92               195691
          179         111               219851
          179         114               223711
          179         117               227597
          179         121               232847
          179         123               235493
          179         124               236813
          179         126               239441
          179         128               242059
          179         129               243367
          179         130               244669
          179         133               248609
          179         149               269651
          179         164               289771
          179         172               300499
          179         178               308569
          179         184               316633
          179         185               317983
          179         186               319339
          179         190               324781
          179         192               327529
          179         205               345463
          179         210               352403
          179         220               366239
          179         221               367597
          179         222               368957
          179         232               382493
          179         240               393479
          179         252               410117
          179         255               414331
          179         259               420001
          179         265               428503
          179         270               435661
          179         300               478679
          179         315               500321
          179         321               508969
          179         326               516199
          179         328               519089
          179         331               523357
          179         334               527633
          179         345               543379
          179         346               544813
          179         348               547681
          179         355               557831
          179         357               560753
          178           1                86453
          177           3                87511
          177           9                93979
          177          18               103913
          177          43               132667
          177          48               138661
          177          50               141067
          177          51               142271
          177          52               143477
          177          55               147097
          177          76               172589
          177          80               177467
          177          87               186013
          177         116               222461
          177         119               226307
          177         120               227603
          177         124               232823
          177         126               235439
          177         127               236737
          177         128               238031
          177         131               241907
          177         132               243197
          177         133               244493
          177         137               249721
          177         151               267929
          177         159               278549
          177         161               281207
          177         163               283861
          177         176               301123
          177         189               318457
          177         205               340183
          177         206               341557
          177         215               353963
          177         221               362137
          177         226               368801
          177         229               372833
          177         230               374177
          177         231               375523
          177         259               413911
          177         266               423697
          177         267               425107
          177         274               435037
          177         304               477523
          177         306               480391
          177         318               497579
          177         324               506131
          177         328               511859
          177         329               513269
          177         332               517499
          177         338               525953
          177         345               535879
          177         353               547271
          175          18               101561
          175          26               110527
          175          45               132283
          175          48               135829
          175          51               139409
          175          67               158551
          175          71               163363
          175          72               164569
          175          83               177839
          175          85               180239
          175          86               181457
          175          91               187573
          175         102               201151
          175         103               202381
          175         122               226283
          175         123               227561
          175         127               232741
          175         128               234029
          175         129               235309
          175         139               248161
          175         155               268811
          175         161               276671
          175         164               280613
          175         165               281923
          175         172               291103
          175         179               300343
          175         181               302983
          175         183               305597
          175         187               310883
          175         191               316177
          175         193               318811
          175         194               320143
          175         201               329519
          175         215               348587
          175         223               359357
          175         230               368597
          175         233               372611
          175         244               387371
          175         253               399577
          175         256               403687
          175         260               409237
          175         261               410617
          175         264               414769
          175         267               418909
          175         272               425857
          175         297               460991
          175         308               476347
          175         325               500417
          175         333               511631
          175         335               514417
          175         340               521399
          175         345               528419
          175         346               529813
          175         349               534019
          175         354               541087
          175         359               548239
          173          15                96001
          173          21               102533
          173          28               110323
          173          39               122761
          173          43               127291
          173          49               134207
          173          51               136559
          173          53               138937
          173          55               141307
          173          63               150797
          173          75               165037
          173          81               172217
          173          83               174599
          173          87               179357
          173          99               193943
          173         101               196379
          173         103               198811
          173         110               207377
          173         118               217369
          173         119               218623
          173         125               226201
          173         133               236381
          173         146               252913
          173         157               266993
          173         159               269579
          173         162               273473
          173         171               285139
          173         175               290359
          173         177               292969
          173         181               298211
          173         187               306023
          173         203               327059
          173         214               341863
          173         221               351287
          173         227               359129
          173         229               361747
          173         235               369659
          173         237               372293
          173         241               377633
          173         243               380287
          173         247               385607
          173         261               404557
          173         262               405917
          173         263               407287
          173         264               408659
          173         266               411379
          173         272               419599
          173         279               429329
          173         286               439009
          173         295               451547
          173         307               468079
          173         312               475081
          173         320               486293
          173         325               493301
          173         330               500249
          173         335               507149
          173         340               514049
          173         353               532099
          173         359               540559
          173         362               544813
          173         370               556123
          173         373               560281
          171           6                84313
          171          16                94837
          171          26               105673
          171          32               112327
          171          38               119047
          171          52               134917
          171          60               144307
          171          69               154849
          171          75               161911
          171          78               165457
          171          81               169009
          171          91               180847
          171          92               182047
          171         123               219797
          171         130               228593
          171         133               232367
          171         136               236129
          171         148               251221
          171         157               262583
          171         158               263867
          171         164               271553
          171         166               274123
          171         173               283099
          171         181               293453
          171         192               307651
          171         194               310223
          171         230               357551
          171         240               370631
          171         246               378503
          171         260               397183
          171         264               402581
          171         266               405269
          171         268               407971
          171         293               442151
          171         311               466777
          171         322               482033
          171         326               487601
          171         333               497171
          171         337               502631
          171         339               505357
          171         341               508091
          171         345               513593
          171         347               516319
          171         354               525949
          169           5                81203
          169          10                86353
          169          40               118717
          169          52               132137
          169          53               133279
          169          54               134437
          169          62               143743
          169          71               154153
          169          74               157639
          169          76               159979
          169          77               161149
          169          81               165829
          169          84               169339
          169          87               172853
          169          90               176353
          169          94               181081
          169         102               190591
          169         118               209851
          169         124               217207
          169         125               218437
          169         126               219677
          169         128               222149
          169         129               223381
          169         138               234587
          169         142               239531
          169         161               263267
          169         176               282307
          169         186               295123
          169         202               315551
          169         203               316859
          169         207               322037
          169         221               340519
          169         231               353359
          169         232               354647
          169         233               355937
          169         242               367597
          169         243               368899
          169         244               370193
          169         247               374083
          169         251               379307
          169         262               393863
          169         268               401861
          169         270               404527
          169         283               422063
          169         286               426091
          169         323               476369
          169         326               480521
          169         332               488651
          169         334               491339
